ID,PID,description,name,generation,imageURL,shinyImageURL,weight,type1,type2,height,maxCP,attack,defense,stamina,fleeRate,captureRate,rarity,buddyDistance,pokedexEntry,candyEvolve,legendary,weatherBoost,
"229","230"," <p> <strong>Pokemon GO Kingdra</strong> is a <span class=""type water"">water</span> <span class=""type dragon"">dragon</span> type with <strong>2424 MAX CP</strong>.<br> Kingdra best moveset is <strong>Water Gun and Outrage</strong>.<br> Kingdra is vulnerable to <a href=""/type/dragon"">Dragon</a>, <a href=""/type/fairy"">Fairy</a> type moves.<br> Kingdra is boosted by Rain and Wind weather.<br> <span class=""counters-short-description""> </span> </p> ","Kingdra","2","https://db.pokemongohub.net/images/pokemon//normal-animated/230.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/230.gif","152.00 kg","WATER","DRAGON","1.80 m","2424","194","194","150","5.00%","10.00%","unknown","3 KM","Kingdra sleeps on the seafloor where it is otherwise devoid of life. When a storm arrives, the Pokemon is said to awaken and wander about in search of prey.","-","No","Rain, Wind"
"230","231"," <p> <strong>Pokemon GO Phanpy</strong> is a <span class=""type ground"">ground</span> type with <strong>1175 MAX CP</strong>.<br> Phanpy best moveset is <strong>Tackle and Bulldoze</strong>.<br> Phanpy is vulnerable to <a href=""/type/grass"">Grass</a>, <a href=""/type/ice"">Ice</a>, <a href=""/type/water"">Water</a> type moves.<br> Phanpy is boosted by Clear weather.<br> It takes  50  candy to evolve!<br> <span class=""counters-short-description""> </span> ","Phanpy","2","https://db.pokemongohub.net/images/pokemon//normal-animated/231.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/231.gif","33.50 kg","GROUND"," ","0.51 m","1175","107","107","180","20.00%","50.00%","unknown","3 KM","Phanpy uses its long nose to shower itself. When others gather around, they thoroughly douse each other with water. These Pokemon can be seen drying their soaking-wet bodies at the edge of water.","50","No","Clear, </td>"
"231","232"," <p> <strong>Pokemon GO Donphan</strong> is a <span class=""type ground"">ground</span> type with <strong>3022 MAX CP</strong>.<br> Donphan best moveset is <strong>Counter and Earthquake</strong>.<br> Donphan is vulnerable to <a href=""/type/grass"">Grass</a>, <a href=""/type/ice"">Ice</a>, <a href=""/type/water"">Water</a> type moves.<br> Donphan is boosted by Clear weather.<br> <span class=""counters-short-description""> </span> </p> ","Donphan","2","https://db.pokemongohub.net/images/pokemon//normal-animated/232.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/232.gif","120.00 kg","GROUND"," ","1.09 m","3022","214","214","180","7.00%","12.50%","unknown","3 KM","If Donphan were to tackle with its hard body, even a house could be destroyed. Using its massive strength, the Pokemon helps clear rock and mud slides that block mountain trails.","-","No","Clear, </td>"
"232","233"," <p> <strong>Pokemon GO Porygon2</strong> is a <span class=""type normal"">normal</span> type with <strong>2546 MAX CP</strong>.<br> Porygon2 best moveset is <strong>Hidden Power and Hyper Beam</strong>.<br> Porygon2 is vulnerable to <a href=""/type/fighting"">Fighting</a> type moves.<br> Porygon2 is boosted by PartlyCloudy weather.<br> <span class=""counters-short-description""> </span> </p> <ul> <li> ","Porygon2","2","https://db.pokemongohub.net/images/pokemon//normal-animated/233.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/233.gif","32.50 kg","NORMAL"," ","0.61 m","2546","198","183","170","5.00%","5.00%","unknown","3 KM","Porygon2 was created by humans using the power of science. The man-made Pokemon has been endowed with artificial intelligence that enables it to learn new gestures and emotions on its own.","-","No","PartlyCloudy, </td>"
"233","234"," <p> <strong>Pokemon GO Stantler</strong> is a <span class=""type normal"">normal</span> type with <strong>1988 MAX CP</strong>.<br> Stantler best moveset is <strong>Tackle and Stomp</strong>.<br> Stantler is vulnerable to <a href=""/type/fighting"">Fighting</a> type moves.<br> Stantler is boosted by PartlyCloudy weather.<br> <span class=""counters-short-description""> </span> </p> <ul> <li> ","Stantler","2","https://db.pokemongohub.net/images/pokemon//normal-animated/234.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/234.gif","71.20 kg","NORMAL"," ","1.40 m","1988","192","132","146","8.00%","30.00%","unknown","3 KM","Stantler's magnificent antlers were traded at high prices as works of art. As a result, this Pokemon was hunted close to extinction by those who were after the priceless antlers.","-","No","PartlyCloudy, </td>"
"234","235"," <p> <strong>Pokemon GO Smeargle</strong> is a <span class=""type normal"">normal</span> type with <strong>389 MAX CP</strong>.<br> Smeargle best moveset is <strong>Tackle and Struggle</strong>.<br> Smeargle is vulnerable to <a href=""/type/fighting"">Fighting</a> type moves.<br> Smeargle is boosted by PartlyCloudy weather.<br> <span class=""counters-short-description""> </span> </p> <ul> <li> ","Smeargle","2","https://db.pokemongohub.net/images/pokemon//normal-animated/235.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/235.gif","58.00 kg","NORMAL"," ","1.19 m","389","40","88","110","7.00%","25.00%","unknown","3 KM","Smeargle marks the boundaries of its territory using a body fluid that leaks out from the tip of its tail. Over 5,000 different marks left by this Pokemon have been found.","-","No","PartlyCloudy, </td>"
"235","236"," <p> <strong>Pokemon GO Tyrogue</strong> is a <span class=""type fighting"">fighting</span> type with <strong>404 MAX CP</strong>.<br> Tyrogue best moveset is <strong>Rock Smash and Brick Break</strong>.<br> Tyrogue is vulnerable to <a href=""/type/fairy"">Fairy</a>, <a href=""/type/flying"">Flying</a>, <a href=""/type/psychic"">Psychic</a> type moves.<br> Tyrogue is boosted by Cloudy weather.<br> It takes  25  candy to evolve!<br> <span class=""counters-short-description""> </span> ","Tyrogue","2","https://db.pokemongohub.net/images/pokemon//normal-animated/236.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/236.gif","21.00 kg","FIGHTING"," ","0.71 m","404","64","64","70","20.00%","0.00%","unknown","5 KM","Tyrogue becomes stressed out if it does not get to train every day. When raising this Pokemon, the Trainer must establish and uphold various training methods.","25","No","Cloudy, </td>"
"236","237"," <p> <strong>Pokemon GO Hitmontop</strong> is a <span class=""type fighting"">fighting</span> type with <strong>1905 MAX CP</strong>.<br> Hitmontop best moveset is <strong>Counter and Close Combat</strong>.<br> Hitmontop is vulnerable to <a href=""/type/fairy"">Fairy</a>, <a href=""/type/flying"">Flying</a>, <a href=""/type/psychic"">Psychic</a> type moves.<br> Hitmontop is boosted by Cloudy weather.<br> <span class=""counters-short-description""> </span> </p> ","Hitmontop","2","https://db.pokemongohub.net/images/pokemon//normal-animated/237.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/237.gif","48.00 kg","FIGHTING"," ","1.40 m","1905","173","214","100","5.00%","10.00%","unknown","5 KM","Hitmontop spins on its head at high speed, all the while delivering kicks. This technique is a remarkable mix of both offense and defense at the same time. The Pokemon travels faster spinning than it does walking.","-","No","Cloudy, </td>"
"237","238"," <p> <strong>Pokemon GO Smoochum</strong> is a <span class=""type ice"">ice</span> <span class=""type psychic"">psychic</span> type with <strong>1230 MAX CP</strong>.<br> Smoochum best moveset is <strong>Frost Breath and Ice Beam</strong>.<br> Smoochum is vulnerable to <a href=""/type/rock"">Rock</a>, <a href=""/type/steel"">Steel</a>, <a href=""/type/fire"">Fire</a>, <a href=""/type/bug"">Bug</a>, <a href=""/type/dark"">Dark</a>, <a href=""/type/ghost"">Ghost</a> type moves.<br> Smoochum is boosted by Snow and Wind ","Smoochum","2","https://db.pokemongohub.net/images/pokemon//normal-animated/238.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/238.gif","6.00 kg","ICE","PSYCHIC","0.41 m","1230","153","116","90","20.00%","0.00%","unknown","5 KM","Smoochum actively runs about, but also falls quite often. Whenever the chance arrives, it will look for its reflection to make sure its face hasn't become dirty.","25","No","Snow, Wind"
"238","239"," <p> <strong>Pokemon GO Elekid</strong> is a <span class=""type electric"">electric</span> type with <strong>1073 MAX CP</strong>.<br> Elekid best moveset is <strong>Thunder Shock and Discharge</strong>.<br> Elekid is vulnerable to <a href=""/type/ground"">Ground</a> type moves.<br> Elekid is boosted by Rain weather.<br> It takes  25  candy to evolve!<br> <span class=""counters-short-description""> </span> </p> <ul> ","Elekid","2","https://db.pokemongohub.net/images/pokemon//normal-animated/239.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/239.gif","23.50 kg","ELECTRIC"," ","0.61 m","1073","135","110","90","20.00%","0.00%","unknown","5 KM","Elekid stores electricity in its body. If it touches metal and accidentally discharges all its built-up electricity, this Pokemon begins swinging its arms in circles to recharge itself.","25","No","Rain, </td>"
"239","240"," <p> <strong>Pokemon GO Magby</strong> is a <span class=""type fire"">fire</span> type with <strong>1178 MAX CP</strong>.<br> Magby best moveset is <strong>Karate Chop and Flamethrower</strong>.<br> Magby is vulnerable to <a href=""/type/rock"">Rock</a>, <a href=""/type/ground"">Ground</a>, <a href=""/type/water"">Water</a> type moves.<br> Magby is boosted by Clear weather.<br> It takes  25  candy to evolve!<br> <span class=""counters-short-description""> </span> ","Magby","2","https://db.pokemongohub.net/images/pokemon//normal-animated/240.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/240.gif","21.40 kg","FIRE"," ","0.71 m","1178","151","108","90","20.00%","0.00%","unknown","5 KM","Magby's state of health is determined by observing the fire it breathes. If the Pokemon is spouting yellow flames from its mouth, it is in good health. When it is fatigued, black smoke will be mixed in with the flames.","25","No","Clear, </td>"
"240","241"," <p> <strong>Pokemon GO Miltank</strong> is a <span class=""type normal"">normal</span> type with <strong>2312 MAX CP</strong>.<br> Miltank best moveset is <strong>Tackle and Body Slam</strong>.<br> Miltank is vulnerable to <a href=""/type/fighting"">Fighting</a> type moves.<br> Miltank is boosted by PartlyCloudy weather.<br> <span class=""counters-short-description""> </span> </p> <ul> <li> ","Miltank","2","https://db.pokemongohub.net/images/pokemon//normal-animated/241.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/241.gif","75.50 kg","NORMAL"," ","1.19 m","2312","157","211","190","8.00%","20.00%","unknown","5 KM","Miltank gives over five gallons of milk on a daily basis. Its sweet milk is enjoyed by children and grown-ups alike. People who can't drink milk turn it into yogurt and eat it instead.","-","No","PartlyCloudy, </td>"
"241","242"," <p> <strong>Pokemon GO Blissey</strong> is a <span class=""type normal"">normal</span> type with <strong>3219 MAX CP</strong>.<br> Blissey best moveset is <strong>Pound and Hyper Beam</strong>.<br> Blissey is vulnerable to <a href=""/type/fighting"">Fighting</a> type moves.<br> Blissey is boosted by PartlyCloudy weather.<br> <span class=""counters-short-description""> </span> </p> <ul> <li> ","Blissey","2","https://db.pokemongohub.net/images/pokemon//normal-animated/242.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/242.gif","46.80 kg","NORMAL"," ","1.50 m","3219","129","229","510","5.00%","5.00%","unknown","5 KM","Blissey senses sadness with its fluffy coat of fur. If it does so, this Pokemon will rush over to a sad person, no matter how far away, to share a Lucky Egg that brings a smile to any face.","-","No","PartlyCloudy, </td>"
"242","243"," <p> <strong>Pokemon GO Raikou</strong> is a <span class=""type electric"">electric</span> type with <strong>3349 MAX CP</strong>.<br> Raikou best moveset is <strong>Thunder Shock and Wild Charge</strong>.<br> Raikou is vulnerable to <a href=""/type/ground"">Ground</a> type moves.<br> Raikou is boosted by Rain weather.<br> <span class=""counters-short-description""> </span> </p> <ul> <li> ","Raikou","2","https://db.pokemongohub.net/images/pokemon//normal-animated/243.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/243.gif","178.00 kg","ELECTRIC"," ","1.91 m","3349","241","210","180","4.00%","2.00%","unknown","20 KM","Raikou embodies the speed of lightning. The roars of this Pokemon send shock waves shuddering through the air and shake the ground as if lightning bolts had come crashing down.","-","Yes","Rain, </td>"
"243","244"," <p> <strong>Pokemon GO Entei</strong> is a <span class=""type fire"">fire</span> type with <strong>3377 MAX CP</strong>.<br> Entei best moveset is <strong>Fire Fang and Overheat</strong>.<br> Entei is vulnerable to <a href=""/type/rock"">Rock</a>, <a href=""/type/ground"">Ground</a>, <a href=""/type/water"">Water</a> type moves.<br> Entei is boosted by Clear weather.<br> <span class=""counters-short-description""> </span> </p> ","Entei","2","https://db.pokemongohub.net/images/pokemon//normal-animated/244.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/244.gif","198.00 kg","FIRE"," ","2.11 m","3377","235","176","230","4.00%","2.00%","unknown","20 KM","Entei embodies the passion of magma. This Pokemon is thought to have been born in the eruption of a volcano. It sends up massive bursts of fire that utterly consume all that they touch.","-","Yes","Clear, </td>"
"244","245"," <p> <strong>Pokemon GO Suicune</strong> is a <span class=""type water"">water</span> type with <strong>2823 MAX CP</strong>.<br> Suicune best moveset is <strong>Extrasensory and Hydro Pump</strong>.<br> Suicune is vulnerable to <a href=""/type/electric"">Electric</a>, <a href=""/type/grass"">Grass</a> type moves.<br> Suicune is boosted by Rain weather.<br> <span class=""counters-short-description""> </span> </p> <ul> ","Suicune","2","https://db.pokemongohub.net/images/pokemon//normal-animated/245.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/245.gif","187.00 kg","WATER"," ","2.01 m","2823","180","235","200","4.00%","2.00%","unknown","20 KM","Suicune embodies the compassion of a pure spring of water. It runs across the land with gracefulness. This Pokemon has the power to purify dirty water.","-","Yes","Rain, </td>"
"245","246"," <p> <strong>Pokemon GO Larvitar</strong> is a <span class=""type rock"">rock</span> <span class=""type ground"">ground</span> type with <strong>904 MAX CP</strong>.<br> Larvitar best moveset is <strong>Bite and Ancient Power</strong>.<br> Larvitar is vulnerable to <a href=""/type/grass"">Grass</a>, <a href=""/type/fighting"">Fighting</a>, <a href=""/type/ground"">Ground</a>, <a href=""/type/steel"">Steel</a>, <a href=""/type/water"">Water</a>, <a href=""/type/ice"">Ice</a> type moves.<br> Larvitar is boosted by PartlyCloudy and Clear ","Larvitar","2","https://db.pokemongohub.net/images/pokemon//normal-animated/246.gif","https://db.pokemongohub.net/images/pokemon//shiny-animated/246.gif","72.00 kg","ROCK","GROUND","0.61 m","904","115","93","100","10.00%","40.00%","unknown","5 KM","Larvitar is born deep under the ground. To come up to the surface, this Pokemon must eat its way through the soil above. Until it does so, Larvitar cannot see its parents.","25","No","PartlyCloudy, Clear"
